0.1	0.0001352	0.025176093750414363	-0.20340848	0.029209228096445803	0.021327342202240022	0.15844307824000003
0.125	0.00036208	0.0269801976860867	-0.25663872	0.029486050998428874	0.03395860393599978	0.22745571064800002
0.15	0.00026616	0.029016399949011593	-0.31166511999999996	0.029551571479758773	0.04911795266544144	0.3157002265704
0.175	-0.0005688	0.031523148533250056	-0.36883712	0.030141509470577556	0.06955088650496023	0.43470416612
0.2	0.00055312	0.033617924307563586	-0.42807792	0.030767621700874326	0.09465518804736064	0.5650259091328
0.225	0.00016096	0.037176755519995275	-0.49057920000000005	0.03202537871514067	0.12979266854399565	0.7773597786816001
0.25	-0.00057168	0.04093265134549944	-0.55753216	0.03316434388171897	0.1718380808960006	1.0470714987360001
0.275	-0.00016568	0.04676620003682347	-0.62745632	0.033800270322661446	0.21597441780465507	1.5034653962196003
0.3	-0.00072672	0.05397039624098235	-0.70382864	0.03612878714649119	0.2936607146438397	2.1843842925312
0.325	-0.00037336	0.06386822964030034	-0.78814544	0.03728763693227555	0.36710730074046266	3.3139785593772
0.35	-0.0008852	0.07949681198181174	-0.8802860800000001	0.03955223751171125	0.47904331035900666	5.529222248339999
0.375	0.00017856	0.10369773666954087	-0.9839584000000001	0.0423165328723353	0.6294761315999553	10.080136189055999
0.4	0.0074474400000000005	0.15261668540075388	-1.10656336	0.046585536626003066	0.8679980806042553	23.2895234774464
0.425	-0.02724296	0.3563398016386348	-1.2695024	0.05836817892200396	1.5382492937240873	134.9006912030908
0.45	0.75011368	0.08644314468240878	-1.51211232	0.056778808507462995	1.6319022980600542	8.40562877346472
0.475	0.8665374400000001	0.029186488780926282	-1.6578934399999998	0.04166308354190101	0.9790088446516197	1.0114720564175024
0.5	0.91138304	0.01754236990353878	-1.74564352	0.03405324613552777	0.7246922562561929	0.38462996044773606
0.525	0.9370437599999999	0.012576472551100438	-1.8066526399999998	0.028558428027668833	0.5619320212288555	0.20757429664456287
0.55	0.95387992	0.009570440539850431	-1.8509668799999999	0.024912134322639865	0.4692927336434238	0.12592823759144173
0.575	0.9655335199999999	0.007545704617556771	-1.88426816	0.021419944808938277	0.37920055246802226	0.08183969883887098
0.6	0.9735368000000001	0.006279236628863746	-1.90878416	0.018712468910960803	0.31510932938486336	0.059137304639741775
0.625	0.97968064	0.005284131848784581	-1.9283513599999997	0.016490062776334014	0.26552243960031774	0.043623839359963314
0.65	0.9841991200000001	0.0044021068910361566	-1.9432729599999998	0.014327670747658372	0.21680758701081576	0.031486986741498114
0.675	0.98755872	0.0038190441829660904	-1.9547326400000002	0.012777275316234314	0.18594334025183137	0.024609892435250805
0.7	0.9901473599999999	0.0033339568919312276	-1.9637423999999999	0.011359697993954388	0.15806154694482683	0.019449774803519247
0.725	0.9922345600000001	0.0028450432393029375	-1.9710974399999999	0.009936147852654719	0.12972051996369846	0.014669399161515755
0.75	0.9938216000000001	0.0025465502020956075	-1.97680496	0.009058543211737297	0.11538140540476888	0.012158005200047046
0.775	0.99503536	0.0022292632486683108	-1.9812380799999998	0.008052144659465677	0.09734712260560227	0.00962766548631713
0.8	0.99598816	0.001993557935381907	-1.9847470399999998	0.007254894802011869	0.08420517638301851	0.007947751628756524
0.825	0.99681544	0.0017513983972913187	-1.98782048	0.006458381812742566	0.07096625821362063	0.006325872313454746
0.85	0.9974304	0.0015417864802089358	-1.99012304	0.005740728590943443	0.05952075866660475	0.0050508441599830985
0.875	0.99791992	0.0013903627240581663	-1.9919656	0.005221077916049571	0.052171464975015264	0.00422825198629871
0.9	0.9983194400000001	0.0012256444455186351	-1.9934888	0.004630087939924373	0.04340703038419783	0.0033796216942369936
0.925	0.99864864	0.0010898187559828874	-1.9947427199999999	0.004145818831422605	0.03676213134084363	0.0027462929729558526
0.95	0.9988932	0.000981681277102187	-1.9956808000000001	0.003753202367685664	0.031779550556201484	0.0022885541795752942
0.975	0.9991040800000001	0.0008770292307712223	-1.99649584	0.0033695884180431727	0.026981091947735285	0.0018746894240844994
1.0	0.99927488	0.0007924189412033498	-1.9971529600000002	0.003068457720366727	0.023536228093504905	0.0015696624644100667
